Obs_ID,Date,Year,Month,Month_Name,Day_of_Week,Ticker,Company,Sector,Market_Cap_Category,Open,High,Low,Close,Volume,VWAP,Price_Range,Daily_Return_Pct,Beta,RSI,MA_20,MA_50,BB_Signal,PE_Ratio,Market_Cap_Billions,Dividend_Yield,Market_Regime,Trading_Signal,Price_Up
1020,2021-05-25,2021,05,May,Tuesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,148.01,150.58,146.9,149.87,5954296,149.02,3.68,1.254,0.6,59.64,151.72,157.04,Below,32.69,1030.76,1.5317,Bull,Buy,1
1021,2021-05-26,2021,05,May,Wednesday,AAPL,Apple Inc.,Technology,Large Cap,166.1,168.44,165.7,167.33,4718628,166.95,2.74,0.7384,1.3,45.2,164.95,169.39,Above,30.29,1382.39,0.784,Bull,Buy,1
1022,2021-05-26,2021,05,May,Wednesday,MSFT,Microsoft Corp.,Technology,Large Cap,254.94,255.58,253.32,253.88,4896327,254.07,2.26,-0.4164,1.3,44.52,250.92,255.84,Above,24.51,1444.56,0.651,Bull,Sell,0
1023,2021-05-26,2021,05,May,Wednesday,GOOGL,Alphabet Inc.,Technology,Large Cap,3526.47,3562.46,3513.12,3547.38,6375484,3541.41,49.34,0.5931,1.3,49.62,3614.01,3539.0,Below,37.76,27873.04,0,Bull,Buy,1
1024,2021-05-26,2021,05,May,Wednesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3279.38,3289.54,3243.04,3248.76,6788949,3264.0,46.5,-0.9337,1.2,55.32,3230.21,3321.09,Above,31.11,21786.98,0.6782,Bull,Sell,0
1025,2021-05-26,2021,05,May,Wednesday,JPM,JPMorgan Chase,Financials,Large Cap,150.58,152.57,149.43,151.98,9419801,151.36,3.14,0.9271,1.1,50.42,153.62,152.47,Below,31.38,1286.29,0.11,Bull,Buy,1
1026,2021-05-26,2021,05,May,Wednesday,BAC,Bank of America,Financials,Large Cap,44.17,44.3,43.6,43.98,6089811,44.03,0.7,-0.4323,1.1,43.39,44.63,42.4,Below,19.31,344.67,1.8473,Bull,Sell,0
1027,2021-05-26,2021,05,May,Wednesday,XOM,ExxonMobil Corp.,Energy,Large Cap,77.93,78.99,77.85,78.87,5305408,78.6,1.14,1.2119,0.9,47.79,78.39,78.65,Above,8.78,670.42,1.4499,Bull,Buy,1
1028,2021-05-26,2021,05,May,Wednesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,183.25,183.48,182.18,182.23,7875482,182.53,1.3,-0.5593,0.7,41.58,182.36,189.2,Below,22.79,1479.19,0.7154,Bull,Sell,0
1029,2021-05-26,2021,05,May,Wednesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.6,50.71,50.2,50.27,5608530,50.38,0.51,-0.6541,0.7,53.03,49.75,51.11,Above,27.15,316.74,0.9588,Bull,Sell,0
1030,2021-05-26,2021,05,May,Wednesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,149.87,150.04,148.27,148.37,4081775,148.83,1.77,-0.9991,0.6,44.54,149.06,149.4,Below,28.25,1450.17,1.7017,Bull,Sell,0
1031,2021-05-27,2021,05,May,Thursday,AAPL,Apple Inc.,Technology,Large Cap,167.33,167.7,167.04,167.25,4462457,167.55,0.66,-0.0477,1.3,44.19,168.79,174.37,Below,18.35,1155.63,1.0028,Bull,Hold,0
1032,2021-05-27,2021,05,May,Thursday,MSFT,Microsoft Corp.,Technology,Large Cap,253.88,257.28,253.18,256.32,6352484,255.87,4.1,0.9622,1.3,40.64,255.48,252.37,Above,40.3,2052.46,0.7407,Bull,Buy,1
1033,2021-05-27,2021,05,May,Thursday,GOOGL,Alphabet Inc.,Technology,Large Cap,3547.38,3562.21,3511.09,3557.62,6705818,3547.5,51.12,0.2887,1.3,48.93,3496.77,3775.96,Above,20.31,29047.78,0.7924,Bull,Hold,1
1034,2021-05-27,2021,05,May,Thursday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3248.76,3299.19,3220.89,3289.1,3368867,3271.35,78.3,1.2418,1.2,50.64,3281.58,3314.2,Above,11.65,27646.85,0.8447,Bull,Buy,1
1035,2021-05-27,2021,05,May,Thursday,JPM,JPMorgan Chase,Financials,Large Cap,151.98,153.22,151.57,152.54,5977014,152.29,1.65,0.3706,1.1,46.98,153.29,154.38,Below,26.44,820.77,2.1585,Bull,Buy,1
1036,2021-05-27,2021,05,May,Thursday,BAC,Bank of America,Financials,Large Cap,43.98,44.22,43.56,43.93,7248979,43.9,0.66,-0.1122,1.1,51.76,42.82,43.62,Above,43.46,223.66,1.776,Bull,Hold,0
1037,2021-05-27,2021,05,May,Thursday,XOM,ExxonMobil Corp.,Energy,Large Cap,78.87,79.44,78.72,79.27,6527920,79.14,0.72,0.5077,0.9,46.06,78.21,80.17,Above,13.24,734.43,0,Bull,Buy,1
1038,2021-05-27,2021,05,May,Thursday,JNJ,Johnson & Johnson,Healthcare,Large Cap,182.23,186.26,181.18,185.45,8860761,184.25,5.08,1.7689,0.7,63.05,185.98,187.34,Below,37.28,1408.88,2.2432,Bull,Strong Buy,1
1039,2021-05-27,2021,05,May,Thursday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.27,50.59,50.08,50.2,6797695,50.3,0.51,-0.1326,0.7,52.91,48.72,50.15,Above,29.68,436.56,1.0824,Bull,Hold,0
1040,2021-05-27,2021,05,May,Thursday,WMT,Walmart Inc.,Consumer Staples,Large Cap,148.37,150.41,147.71,150.29,6159615,149.46,2.7,1.2963,0.6,49.78,147.39,153.94,Above,19.99,1144.34,2.5734,Bull,Buy,1
1041,2021-05-28,2021,05,May,Friday,AAPL,Apple Inc.,Technology,Large Cap,167.25,167.75,166.84,167.41,2705944,167.61,0.91,0.0976,1.3,52.35,168.28,167.41,Below,17.91,1380.27,0.1938,Bull,Hold,1
1042,2021-05-28,2021,05,May,Friday,MSFT,Microsoft Corp.,Technology,Large Cap,256.32,257.06,256.11,256.58,6015032,256.75,0.95,0.1005,1.3,52.27,250.72,251.78,Above,24.34,2525.19,0.4838,Bull,Hold,1
1043,2021-05-28,2021,05,May,Friday,GOOGL,Alphabet Inc.,Technology,Large Cap,3557.62,3558.36,3552.1,3557.39,5532509,3550.49,6.26,-0.0065,1.3,46.15,3653.63,3637.35,Below,20.12,31006.88,0.3731,Bull,Hold,0
1044,2021-05-28,2021,05,May,Friday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3289.1,3291.99,3243.86,3253.62,7707495,3262.44,48.13,-1.0787,1.2,43.08,3253.46,3236.02,Above,31.03,29446.56,0.2246,Bull,Sell,0
1045,2021-05-28,2021,05,May,Friday,JPM,JPMorgan Chase,Financials,Large Cap,152.54,153.93,152.32,153.21,6821747,153.06,1.61,0.4381,1.1,56.65,153.46,157.66,Below,26.9,1346.99,0.1509,Bull,Buy,1
1046,2021-05-28,2021,05,May,Friday,BAC,Bank of America,Financials,Large Cap,43.93,43.94,43.19,43.38,3569954,43.4,0.75,-1.2471,1.1,40.86,43.53,42.07,Below,29.65,226.93,3.0413,Bull,Sell,0
1047,2021-05-28,2021,05,May,Friday,XOM,ExxonMobil Corp.,Energy,Large Cap,79.27,80.74,78.63,79.96,5469530,79.64,2.11,0.8723,0.9,48.96,80.37,76.03,Below,29.97,627.6,0.3429,Bull,Buy,1
1048,2021-05-28,2021,05,May,Friday,JNJ,Johnson & Johnson,Healthcare,Large Cap,185.45,187.77,184.96,187.29,7202946,186.55,2.81,0.9927,0.7,44.31,186.76,187.69,Above,24.19,1483.97,1.5737,Bull,Buy,1
1049,2021-05-28,2021,05,May,Friday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.2,50.23,49.87,50.08,5059323,50.1,0.36,-0.2399,0.7,47.25,49.49,48.29,Above,28.11,412.9,0.4625,Bull,Hold,0
1050,2021-05-28,2021,05,May,Friday,WMT,Walmart Inc.,Consumer Staples,Large Cap,150.29,151.27,148.35,148.58,4857508,149.41,2.92,-1.1395,0.6,43.22,148.79,149.36,Below,12.62,931.63,1.6835,Bull,Sell,0
1051,2021-05-31,2021,05,May,Monday,AAPL,Apple Inc.,Technology,Large Cap,167.41,167.58,166.95,167.14,6090258,167.26,0.63,-0.1595,1.3,53.63,165.37,168.66,Above,30.16,1268.75,0.3998,Bull,Hold,0
1052,2021-05-31,2021,05,May,Monday,MSFT,Microsoft Corp.,Technology,Large Cap,256.58,257.47,254.6,255.25,6030477,255.56,2.87,-0.5174,1.3,40.7,257.43,254.85,Below,17.19,1676.9,0.5993,Bull,Sell,0
1053,2021-05-31,2021,05,May,Monday,GOOGL,Alphabet Inc.,Technology,Large Cap,3557.39,3570.78,3531.76,3534.22,4677459,3549.14,39.02,-0.6513,1.3,57.9,3529.91,3489.78,Above,25.17,25591.27,0.0921,Bull,Sell,0
1054,2021-05-31,2021,05,May,Monday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3253.62,3253.64,3218.53,3229.81,7058600,3242.74,35.11,-0.7318,1.2,49.26,3186.27,3228.5,Above,28.9,25275.07,0.5097,Bull,Sell,0
1055,2021-05-31,2021,05,May,Monday,JPM,JPMorgan Chase,Financials,Large Cap,153.21,153.8,152.14,152.5,4084966,153.09,1.66,-0.4628,1.1,45.43,148.44,155.47,Above,14.9,2096.21,2.4911,Bull,Sell,0
1056,2021-05-31,2021,05,May,Monday,BAC,Bank of America,Financials,Large Cap,43.38,43.53,43.19,43.32,6227488,43.34,0.34,-0.1319,1.1,46.95,42.86,43.84,Above,29.68,315.32,1.3348,Bull,Hold,0
1057,2021-05-31,2021,05,May,Monday,XOM,ExxonMobil Corp.,Energy,Large Cap,79.96,80.46,79.95,80.05,4519987,80.21,0.51,0.115,0.9,40.85,79.44,78.41,Above,20.97,676.23,2.3793,Bull,Hold,1
1058,2021-05-31,2021,05,May,Monday,JNJ,Johnson & Johnson,Healthcare,Large Cap,187.29,190.89,187.02,189.67,6030516,189.08,3.87,1.2691,0.7,55.55,188.73,192.58,Above,33.0,1379.82,2.5521,Bull,Buy,1
1059,2021-05-31,2021,05,May,Monday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.08,50.21,49.93,50.12,7426297,50.04,0.28,0.082,0.7,59.38,51.61,50.66,Below,27.11,388.97,0.7261,Bull,Hold,1
1060,2021-05-31,2021,05,May,Monday,WMT,Walmart Inc.,Consumer Staples,Large Cap,148.58,149.51,148.52,149.16,8502272,149.09,0.99,0.3871,0.6,63.63,152.81,152.38,Below,30.9,1631.47,1.3357,Bull,Buy,1
1061,2021-06-01,2021,06,June,Tuesday,AAPL,Apple Inc.,Technology,Large Cap,167.14,167.9,165.33,165.9,4687455,166.55,2.57,-0.7408,1.3,49.92,165.15,163.7,Above,18.65,1028.62,0.1882,Volatile,Sell,0
1062,2021-06-01,2021,06,June,Tuesday,MSFT,Microsoft Corp.,Technology,Large Cap,255.25,255.49,248.07,248.46,5323475,250.7,7.42,-2.6598,1.3,44.61,250.95,246.88,Below,28.1,2069.81,0,Volatile,Strong Sell,0
1063,2021-06-01,2021,06,June,Tuesday,GOOGL,Alphabet Inc.,Technology,Large Cap,3534.22,3574.39,3528.0,3566.33,6413182,3561.03,46.39,0.9086,1.3,46.32,3693.55,3513.32,Below,16.56,18714.92,0.21,Volatile,Buy,1
1064,2021-06-01,2021,06,June,Tuesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3229.81,3236.66,3196.99,3213.68,6340056,3209.18,39.67,-0.4993,1.2,42.92,3316.1,3250.96,Below,23.12,26709.32,0.5612,Volatile,Sell,0
1065,2021-06-01,2021,06,June,Tuesday,JPM,JPMorgan Chase,Financials,Large Cap,152.5,153.0,152.37,152.9,5384356,152.67,0.63,0.2608,1.1,47.92,155.58,149.41,Below,25.74,931.37,0.4334,Volatile,Hold,1
1066,2021-06-01,2021,06,June,Tuesday,BAC,Bank of America,Financials,Large Cap,43.32,43.41,42.53,42.58,8249352,42.82,0.88,-1.7185,1.1,44.13,42.38,44.37,Above,31.44,313.98,1.9794,Volatile,Strong Sell,0
1067,2021-06-01,2021,06,June,Tuesday,XOM,ExxonMobil Corp.,Energy,Large Cap,80.05,80.18,78.9,79.24,3182600,79.4,1.28,-1.0104,0.9,44.71,78.29,78.53,Above,24.65,520.87,2.3585,Volatile,Sell,0
1068,2021-06-01,2021,06,June,Tuesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,189.67,190.37,189.55,190.28,6856224,190.25,0.82,0.3231,0.7,55.03,188.64,199.55,Above,22.0,1808.38,1.8313,Volatile,Buy,1
1069,2021-06-01,2021,06,June,Tuesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.12,50.28,49.76,49.94,2221887,50.06,0.52,-0.3671,0.7,52.19,49.94,50.41,Below,20.22,520.66,1.6364,Volatile,Sell,0
1070,2021-06-01,2021,06,June,Tuesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,149.16,149.8,146.53,147.21,8396753,147.58,3.27,-1.3082,0.6,44.67,146.17,149.23,Above,34.31,1089.14,1.241,Volatile,Sell,0
1071,2021-06-02,2021,06,June,Wednesday,AAPL,Apple Inc.,Technology,Large Cap,165.9,168.89,164.96,168.07,3446889,167.31,3.93,1.3109,1.3,51.06,171.3,166.02,Below,29.07,1186.25,1.2076,Volatile,Buy,1
1072,2021-06-02,2021,06,June,Wednesday,MSFT,Microsoft Corp.,Technology,Large Cap,248.46,249.08,245.49,247.53,8431642,247.28,3.59,-0.3745,1.3,46.23,247.93,247.68,Below,24.92,1976.29,0.8822,Volatile,Sell,0
1073,2021-06-02,2021,06,June,Wednesday,GOOGL,Alphabet Inc.,Technology,Large Cap,3566.33,3596.25,3515.27,3542.44,2693064,3554.72,80.98,-0.6699,1.3,49.86,3603.58,3671.78,Below,26.33,18741.89,0.713,Volatile,Sell,0
1074,2021-06-02,2021,06,June,Wednesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3213.68,3220.79,3195.63,3216.6,4276918,3212.34,25.16,0.0909,1.2,51.24,3200.68,3279.55,Above,23.53,27667.33,0.4038,Volatile,Hold,1
1075,2021-06-02,2021,06,June,Wednesday,JPM,JPMorgan Chase,Financials,Large Cap,152.9,154.6,152.52,153.13,6418154,153.29,2.08,0.1479,1.1,42.98,154.27,153.26,Below,23.6,1324.13,0.8759,Volatile,Hold,1
1076,2021-06-02,2021,06,June,Wednesday,BAC,Bank of America,Financials,Large Cap,42.58,42.66,42.17,42.29,7210788,42.42,0.49,-0.6831,1.1,46.12,42.36,44.59,Below,22.69,310.86,2.0354,Volatile,Sell,0
1077,2021-06-02,2021,06,June,Wednesday,XOM,ExxonMobil Corp.,Energy,Large Cap,79.24,80.46,79.12,80.44,5222681,79.9,1.34,1.5136,0.9,55.93,81.76,78.28,Below,28.72,448.01,1.5592,Volatile,Strong Buy,1
1078,2021-06-02,2021,06,June,Wednesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,190.28,192.84,190.26,191.8,4150687,191.53,2.58,0.7995,0.7,57.44,188.69,198.19,Above,7.41,1172.91,2.0389,Volatile,Buy,1
1079,2021-06-02,2021,06,June,Wednesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,49.94,50.51,49.91,50.39,4152160,50.27,0.6,0.8958,0.7,58.64,49.13,51.55,Above,28.31,399.78,2.666,Volatile,Buy,1
1080,2021-06-02,2021,06,June,Wednesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,147.21,149.51,146.52,149.48,3616764,148.38,2.99,1.5423,0.6,61.55,151.85,148.25,Below,15.09,1309.48,0.8375,Volatile,Strong Buy,1
1081,2021-06-03,2021,06,June,Thursday,AAPL,Apple Inc.,Technology,Large Cap,168.07,168.74,162.49,163.09,3568392,164.62,6.25,-2.961,1.3,47.39,162.18,168.22,Above,34.15,1070.45,0.8442,Volatile,Strong Sell,0
1082,2021-06-03,2021,06,June,Thursday,MSFT,Microsoft Corp.,Technology,Large Cap,247.53,248.12,242.47,243.73,7536392,244.53,5.65,-1.5346,1.3,52.61,246.59,237.36,Below,6.21,1826.14,0.6631,Volatile,Strong Sell,0
1083,2021-06-03,2021,06,June,Thursday,GOOGL,Alphabet Inc.,Technology,Large Cap,3542.44,3546.08,3371.86,3391.73,9857484,3437.27,174.22,-4.2543,1.3,49.18,3410.3,3547.0,Below,35.48,29767.49,0.0407,Volatile,Strong Sell,0
1084,2021-06-03,2021,06,June,Thursday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3216.6,3224.58,3152.11,3156.94,4442732,3180.25,72.47,-1.8547,1.2,43.81,3142.96,3165.16,Above,5,29027.67,0.4559,Volatile,Strong Sell,0
1085,2021-06-03,2021,06,June,Thursday,JPM,JPMorgan Chase,Financials,Large Cap,153.13,153.42,152.11,153.15,3741073,152.85,1.31,0.0141,1.1,46.27,154.39,156.1,Below,10.85,1353.78,0.9349,Volatile,Hold,1
1086,2021-06-03,2021,06,June,Thursday,BAC,Bank of America,Financials,Large Cap,42.29,42.48,40.64,40.7,5607429,41.28,1.84,-3.7557,1.1,36.7,40.55,39.27,Above,21.39,391.67,1.8067,Volatile,Strong Sell,0
1087,2021-06-03,2021,06,June,Thursday,XOM,ExxonMobil Corp.,Energy,Large Cap,80.44,80.49,79.4,79.9,3624250,80.05,1.09,-0.6742,0.9,54.63,78.68,81.61,Above,23.21,760.2,2.1809,Volatile,Sell,0
1088,2021-06-03,2021,06,June,Thursday,JNJ,Johnson & Johnson,Healthcare,Large Cap,191.8,192.9,190.6,192.25,4159026,191.73,2.3,0.233,0.7,49.5,191.61,189.24,Above,34.1,1747.72,2.0831,Volatile,Hold,1
1089,2021-06-03,2021,06,June,Thursday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.39,50.42,48.92,49.23,4336760,49.51,1.5,-2.3069,0.7,45.14,49.07,51.4,Above,21.0,440.67,1.0664,Volatile,Strong Sell,0
1090,2021-06-03,2021,06,June,Thursday,WMT,Walmart Inc.,Consumer Staples,Large Cap,149.48,149.59,146.33,146.97,5833933,147.81,3.26,-1.6812,0.6,46.55,146.1,144.42,Above,9.87,1190.2,2.097,Volatile,Strong Sell,0
1091,2021-06-04,2021,06,June,Friday,AAPL,Apple Inc.,Technology,Large Cap,163.09,164.36,163.07,163.43,5341196,163.62,1.29,0.2092,1.3,51.65,159.87,158.38,Above,16.3,1466.2,0.2185,Volatile,Hold,1
1092,2021-06-04,2021,06,June,Friday,MSFT,Microsoft Corp.,Technology,Large Cap,243.73,244.47,241.22,242.26,2979565,242.29,3.25,-0.6051,1.3,56.4,241.47,237.65,Above,5,2031.72,0.2784,Volatile,Sell,0
1093,2021-06-04,2021,06,June,Friday,GOOGL,Alphabet Inc.,Technology,Large Cap,3391.73,3412.93,3315.82,3326.6,5353694,3346.52,97.11,-1.9202,1.3,54.09,3392.27,3449.94,Below,31.0,26288.7,0.347,Volatile,Strong Sell,0
1094,2021-06-04,2021,06,June,Friday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3156.94,3178.9,3147.41,3150.04,3369278,3158.62,31.49,-0.2186,1.2,45.82,3229.05,3050.3,Below,17.23,23824.08,0.0772,Volatile,Hold,0
1095,2021-06-04,2021,06,June,Friday,JPM,JPMorgan Chase,Financials,Large Cap,153.15,153.74,147.04,147.79,7323206,149.72,6.7,-3.501,1.1,41.78,145.42,147.86,Above,29.69,1142.9,0.5481,Volatile,Strong Sell,0
1096,2021-06-04,2021,06,June,Friday,BAC,Bank of America,Financials,Large Cap,40.7,40.84,40.39,40.44,5933076,40.54,0.45,-0.6491,1.1,47.29,40.24,40.18,Above,14.81,416.07,1.0808,Volatile,Sell,0
1097,2021-06-04,2021,06,June,Friday,XOM,ExxonMobil Corp.,Energy,Large Cap,79.9,80.26,79.38,79.6,1618644,79.8,0.88,-0.3776,0.9,48.57,78.18,80.33,Above,21.73,541.6,0.0204,Volatile,Sell,0
1098,2021-06-04,2021,06,June,Friday,JNJ,Johnson & Johnson,Healthcare,Large Cap,192.25,192.65,189.94,190.08,3117864,190.82,2.71,-1.1296,0.7,46.38,190.39,184.29,Below,16.98,1430.03,1.8139,Volatile,Sell,0
1099,2021-06-04,2021,06,June,Friday,PFE,Pfizer Inc.,Healthcare,Mid Cap,49.23,50.1,48.92,50.06,5314729,49.69,1.18,1.685,0.7,51.3,49.04,48.8,Above,27.17,443.36,0.9475,Volatile,Strong Buy,1
1100,2021-06-04,2021,06,June,Friday,WMT,Walmart Inc.,Consumer Staples,Large Cap,146.97,147.16,145.01,145.18,7683169,145.72,2.15,-1.2188,0.6,51.04,144.5,140.49,Above,31.78,1290.18,2.0609,Volatile,Sell,0
1101,2021-06-07,2021,06,June,Monday,AAPL,Apple Inc.,Technology,Large Cap,163.43,166.4,162.13,166.04,4687608,164.86,4.27,1.5978,1.3,51.87,167.08,171.89,Below,23.98,1106.14,0.9233,Volatile,Strong Buy,1
1102,2021-06-07,2021,06,June,Monday,MSFT,Microsoft Corp.,Technology,Large Cap,242.26,243.93,240.1,243.9,2529634,242.86,3.83,0.6762,1.3,53.78,248.51,257.58,Below,24.24,1944.77,0.4468,Volatile,Buy,1
1103,2021-06-07,2021,06,June,Monday,GOOGL,Alphabet Inc.,Technology,Large Cap,3326.6,3378.42,3316.98,3364.08,8206732,3346.69,61.44,1.1268,1.3,56.01,3429.18,3388.62,Below,30.11,21147.23,1.0027,Volatile,Buy,1
1104,2021-06-07,2021,06,June,Monday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3150.04,3231.97,3126.3,3222.87,4411329,3191.93,105.67,2.3121,1.2,47.03,3234.95,3263.95,Below,25.83,24693.9,0.8616,Volatile,Strong Buy,1
1105,2021-06-07,2021,06,June,Monday,JPM,JPMorgan Chase,Financials,Large Cap,147.79,150.88,147.42,149.51,6090899,149.15,3.46,1.1637,1.1,52.3,151.52,151.42,Below,33.76,1409.2,0.9493,Volatile,Buy,1
1106,2021-06-07,2021,06,June,Monday,BAC,Bank of America,Financials,Large Cap,40.44,40.78,39.03,39.36,4176123,39.77,1.75,-2.6674,1.1,39.27,38.87,40.05,Above,32.57,365.01,1.0977,Volatile,Strong Sell,0
1107,2021-06-07,2021,06,June,Monday,XOM,ExxonMobil Corp.,Energy,Large Cap,79.6,80.97,79.01,80.93,6505338,80.38,1.96,1.665,0.9,47.98,83.03,84.18,Below,18.06,807.97,0.8255,Volatile,Strong Buy,1
1108,2021-06-07,2021,06,June,Monday,JNJ,Johnson & Johnson,Healthcare,Large Cap,190.08,191.91,188.97,191.61,5105183,190.73,2.94,0.8054,0.7,57.95,188.46,188.93,Above,17.08,1755.84,1.7133,Volatile,Buy,1
1109,2021-06-07,2021,06,June,Monday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.06,50.97,50.02,50.84,7493972,50.59,0.95,1.5554,0.7,52.76,50.97,51.43,Below,25.56,309.77,1.088,Volatile,Strong Buy,1
1110,2021-06-07,2021,06,June,Monday,WMT,Walmart Inc.,Consumer Staples,Large Cap,145.18,146.88,143.71,143.84,2672879,144.75,3.17,-0.9233,0.6,41.42,148.89,146.09,Below,21.26,1419.55,2.3107,Volatile,Sell,0
1111,2021-06-08,2021,06,June,Tuesday,AAPL,Apple Inc.,Technology,Large Cap,166.04,166.88,162.29,162.49,5948854,163.85,4.59,-2.1399,1.3,46.63,163.27,162.19,Below,32.42,858.7,0.4737,Volatile,Strong Sell,0
1112,2021-06-08,2021,06,June,Tuesday,MSFT,Microsoft Corp.,Technology,Large Cap,243.9,244.31,237.31,238.14,4902346,239.42,7.0,-2.3636,1.3,52.87,243.22,245.47,Below,17.09,2121.27,0.5896,Volatile,Strong Sell,0
1113,2021-06-08,2021,06,June,Tuesday,GOOGL,Alphabet Inc.,Technology,Large Cap,3364.08,3382.62,3322.21,3352.36,5517269,3353.8,60.41,-0.3485,1.3,56.31,3356.72,3348.62,Below,25.89,36019.71,0.9231,Volatile,Sell,0
1114,2021-06-08,2021,06,June,Tuesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3222.87,3246.92,3094.04,3095.92,4207215,3149.95,152.88,-3.9389,1.2,40.84,3103.04,3098.69,Below,36.89,28357.12,0.2875,Volatile,Strong Sell,0
1115,2021-06-08,2021,06,June,Tuesday,JPM,JPMorgan Chase,Financials,Large Cap,149.51,150.02,144.78,145.06,5549496,146.79,5.24,-2.9769,1.1,35.43,144.59,150.56,Above,17.86,1273.85,1.1979,Volatile,Strong Sell,0
1116,2021-06-08,2021,06,June,Tuesday,BAC,Bank of America,Financials,Large Cap,39.36,40.21,39.19,40.13,3945451,39.81,1.02,1.9639,1.1,49.78,40.7,38.73,Below,28.71,335.53,2.6234,Volatile,Strong Buy,1
1117,2021-06-08,2021,06,June,Tuesday,XOM,ExxonMobil Corp.,Energy,Large Cap,80.93,82.58,80.72,82.11,5808086,81.71,1.86,1.4587,0.9,64.97,82.03,85.21,Above,32.31,604.47,0.862,Volatile,Buy,1
1118,2021-06-08,2021,06,June,Tuesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,191.61,191.94,190.14,190.3,7521292,191.04,1.8,-0.6811,0.7,57.09,185.64,185.04,Above,21.83,2177.87,3.3865,Volatile,Sell,0
1119,2021-06-08,2021,06,June,Tuesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,50.84,50.86,50.26,50.31,8627797,50.51,0.6,-1.043,0.7,54.64,50.5,49.43,Below,18.57,348.77,2.173,Volatile,Sell,0
1120,2021-06-08,2021,06,June,Tuesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,143.84,146.51,143.5,145.2,5583531,144.98,3.01,0.9433,0.6,53.91,147.05,137.17,Below,16.83,871.74,3.1467,Volatile,Buy,1
1121,2021-06-09,2021,06,June,Wednesday,AAPL,Apple Inc.,Technology,Large Cap,162.49,163.48,161.6,163.19,4516295,162.82,1.88,0.4322,1.3,50.83,164.05,164.27,Below,29.81,1161.76,0.2299,Volatile,Buy,1
1122,2021-06-09,2021,06,June,Wednesday,MSFT,Microsoft Corp.,Technology,Large Cap,238.14,241.53,238.11,241.27,7737398,240.18,3.42,1.3139,1.3,52.97,242.48,240.81,Below,21.73,1589.23,0.0931,Volatile,Buy,1
1123,2021-06-09,2021,06,June,Wednesday,GOOGL,Alphabet Inc.,Technology,Large Cap,3352.36,3387.93,3325.06,3372.81,4697143,3363.29,62.87,0.61,1.3,54.73,3395.21,3293.19,Below,31.99,30355.92,0.0272,Volatile,Buy,1
1124,2021-06-09,2021,06,June,Wednesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3095.92,3150.49,3084.88,3144.36,4170305,3130.62,65.61,1.5646,1.2,57.93,3238.36,3046.05,Below,21.0,22121.44,0.2555,Volatile,Strong Buy,1
1125,2021-06-09,2021,06,June,Wednesday,JPM,JPMorgan Chase,Financials,Large Cap,145.06,145.07,144.06,144.94,3984648,144.6,1.01,-0.085,1.1,55.24,144.76,146.77,Above,22.76,959.44,1.3283,Volatile,Hold,0
1126,2021-06-09,2021,06,June,Wednesday,BAC,Bank of America,Financials,Large Cap,40.13,41.09,39.94,40.91,10134117,40.73,1.15,1.9373,1.1,55.76,40.82,41.07,Above,26.52,295.12,0.2798,Volatile,Strong Buy,1
1127,2021-06-09,2021,06,June,Wednesday,XOM,ExxonMobil Corp.,Energy,Large Cap,82.11,83.31,82.05,83.08,2964602,82.9,1.26,1.1755,0.9,46.34,85.45,81.18,Below,28.96,650.63,0.638,Volatile,Buy,1
1128,2021-06-09,2021,06,June,Wednesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,190.3,190.77,189.22,189.57,6588706,189.83,1.55,-0.3857,0.7,45.5,189.95,192.59,Below,30.55,2060.22,0.9006,Volatile,Sell,0
